pk_site_id,latitude,longitude,yard,distance
9684,53.42526942,-113.4260698,5,5060.6
9920,53.43049708,-113.4183463,5,4843.9
9921,53.43053007,-113.4179464,5,4387.9
9922,53.42673788,-113.4179533,5,4809.6
9962,53.46102432,-113.4916518,5,6391.4
9998,53.48897072,-113.3908016,5,7753.8
10000,53.48915551,-113.3905667,5,7735.7
10045,53.42594862,-113.4002849,5,6307.6
10059,53.4265816,-113.4001466,5,6408.1
10060,53.41102111,-113.460665,5,6633.7
10071,53.46107089,-113.3676563,5,5881
10073,53.45979924,-113.3633463,5,6065.6
10074,53.4588433,-113.3685124,5,5715
10075,53.46065597,-113.3685558,5,6406.3
10076,53.46142168,-113.3678167,5,6321.6
10084,53.41801224,-113.423462,5,5806.8
10110,53.43003745,-113.4187373,5,5141
10151,53.45383076,-113.4888193,5,4336.1
10155,53.48736068,-113.4201276,5,5988.8
961903,53.45599386,-113.4401192,5,415.1
971903,53.45599386,-113.4401192,5,415.1
981903,53.45599386,-113.4401192,5,415.1
991903,53.45599386,-113.4401192,5,415.1
